ID,sample_id,花名,月份,朝代,作者,诗名,snow_polarity_analysis,snow_polarity_poem,snow_polarity_combined,snow_sentiment_analysis,dominant_emotion_analysis,dominant_emotion_poem,dominant_emotion_combined,dominant_score_analysis,emo_joy,emo_sorrow,emo_longing,emo_bold,emo_elegant,emo_serene,emo_resentment,emo_anxiety,emotion_vec_analysis,emotion_vec_poem,emotion_vec_combined
899,140,菊花,九月,宋,黄庭坚,南乡子,1.0,0.9999,1.0,positive,joy,joy,joy,0.0075,0.007538,0.0,0.0,0.0,0.0,0.007538,0.0,0.00603,"{""joy"": 0.007538, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.007538, ""resentment"": 0.0, ""anxiety"": 0.00603, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0075}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.006608, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.006608, ""resentment"": 0.0, ""anxiety"": 0.005286, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0066}"
841,141,菊花,九月,宋,陆游,山园草间菊数枝开，席地独酌,1.0,0.3197,1.0,positive,bold,joy,bold,0.0315,0.0,0.006,0.0,0.0315,0.0,0.005,0.0195,0.0,"{""joy"": 0.0, ""sorrow"": 0.006, ""longing"": 0.0, ""bold"": 0.0315, ""elegant"": 0.0, ""serene"": 0.005, ""resentment"": 0.0195, ""anxiety"": 0.0, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0315}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.005634, ""longing"": 0.0, ""bold"": 0.029577, ""elegant"": 0.0, ""serene"": 0.004695, ""resentment"": 0.01831, ""anxiety"": 0.0, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0296}"
837,142,菊花,九月,宋,陆游,菊 花,1.0,0.9997,1.0,positive,elegant,sorrow,joy,0.0162,0.013063,0.005405,0.0,0.0,0.016216,0.013514,0.0,0.010811,"{""joy"": 0.013063, ""sorrow"": 0.005405, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.016216, ""serene"": 0.013514, ""resentment"": 0.0, ""anxiety"": 0.010811, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0162}","{""joy"": 0.04375, ""sorrow"": 0.075, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.075, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.075}","{""joy"": 0.015126, ""sorrow"": 0.010084, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.015126, ""serene"": 0.012605, ""resentment"": 0.0, ""anxiety"": 0.015126, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0151}"
843,143,菊花,九月,唐,顾非熊,万年厉员外宅赏残菊,1.0,0.9302,1.0,positive,serene,joy,serene,0.0108,0.006452,0.0,0.005376,0.0,0.0,0.010753,0.009677,0.0,"{""joy"": 0.006452, ""sorrow"": 0.0, ""longing"": 0.005376, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.010753, ""resentment"": 0.009677, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0108}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.006154, ""sorrow"": 0.0, ""longing"": 0.005128, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.010256, ""resentment"": 0.009231, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0103}"
847,144,菊花,九月,明,何景明,八月二十八日子容过对菊,1.0,0.995,1.0,positive,joy,joy,joy,0.0325,0.032474,0.0,0.020619,0.0,0.0,0.005155,0.0,0.0,"{""joy"": 0.032474, ""sorrow"": 0.0, ""longing"": 0.020619, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.005155, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0325}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.031188, ""sorrow"": 0.0, ""longing"": 0.019802, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.00495, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0312}"
835,145,菊花,九月,宋,梅尧臣,舟上采菊,1.0,1.0,1.0,positive,serene,joy,serene,0.0105,0.0,0.0,0.0,0.007895,0.004211,0.010526,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.007895, ""elegant"": 0.004211, ""serene"": 0.010526, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0105}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.007109, ""elegant"": 0.003791, ""serene"": 0.009479, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0095}"
898,146,菊花,九月,宋,张孝祥,鹪鸪天,1.0,1.0,1.0,positive,serene,joy,serene,0.0102,0.005461,0.004096,0.0,0.0,0.0,0.010239,0.0,0.0,"{""joy"": 0.005461, ""sorrow"": 0.004096, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.010239, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0102}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.005195, ""sorrow"": 0.003896, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.00974, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0097}"
834,147,菊花,九月,晋,陶渊明,饮 酒（其五）,1.0,0.5394,1.0,positive,serene,joy,serene,0.0311,0.00678,0.0,0.0,0.0,0.008475,0.031073,0.0,0.0,"{""joy"": 0.00678, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.008475, ""serene"": 0.031073, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0311}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.006349, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.007937, ""serene"": 0.029101, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0291}"
833,148,菊花,九月,晋,陶渊明,和郭主簿二首(其二),1.0,1.0,1.0,positive,serene,joy,serene,0.0187,0.0,0.0,0.0,0.0,0.0,0.018692,0.007009,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.018692, ""resentment"": 0.007009, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0187}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.017167, ""resentment"": 0.006438, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0172}"
900,149,菊花,九月,清,董元恺,小桃红,1.0,0.9999,1.0,positive,elegant,joy,elegant,0.0164,0.010937,0.0,0.0,0.0,0.016406,0.0,0.0,0.0,"{""joy"": 0.010937, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.016406, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0164}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.010182, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.015273, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0153}"
895,150,菊花,九月,清,叶申芗,阮郎归,1.0,0.5,1.0,positive,joy,joy,joy,0.0181,0.018085,0.012766,0.0,0.0,0.009574,0.005319,0.0,0.0,"{""joy"": 0.018085, ""sorrow"": 0.012766, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.009574, ""serene"": 0.005319, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0181}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.018085, ""sorrow"": 0.012766, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.009574, ""serene"": 0.005319, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0181}"
897,151,菊花,九月,宋,黄庭坚,鹧鸪天,1.0,0.9977,1.0,positive,serene,joy,serene,0.0153,0.004082,0.0,0.0,0.002721,0.0,0.015306,0.011905,0.0,"{""joy"": 0.004082, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.002721, ""elegant"": 0.0, ""serene"": 0.015306, ""resentment"": 0.011905, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0153}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.003859, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.002572, ""elegant"": 0.0, ""serene"": 0.014469, ""resentment"": 0.011254, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0145}"
896,152,菊花,九月,清,龚自珍,卖花声,1.0,1.0,1.0,positive,joy,joy,joy,0.0106,0.010592,0.004673,0.0,0.002492,0.0,0.002492,0.009346,0.0,"{""joy"": 0.010592, ""sorrow"": 0.004673, ""longing"": 0.0, ""bold"": 0.002492, ""elegant"": 0.0, ""serene"": 0.002492, ""resentment"": 0.009346, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0106}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.009942, ""sorrow"": 0.004386, ""longing"": 0.0, ""bold"": 0.002339, ""elegant"": 0.0, ""serene"": 0.002339, ""resentment"": 0.008772, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0099}"
943,153,野菊,十月,宋,张鎡,如梦令,1.0,0.9841,1.0,positive,elegant,joy,elegant,0.0184,0.0,0.0,0.0,0.010526,0.018421,0.0,0.006579,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.010526, ""elegant"": 0.018421, ""serene"": 0.0, ""resentment"": 0.006579, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0184}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.010084, ""elegant"": 0.017647, ""serene"": 0.0, ""resentment"": 0.006303, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0176}"
938,154,野菊,十月,金,元好问,野菊座主闲闲公命作,1.0,0.9959,1.0,positive,elegant,joy,elegant,0.0078,0.0,0.0,0.0,0.004348,0.007826,0.004348,0.005217,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.004348, ""elegant"": 0.007826, ""serene"": 0.004348, ""resentment"": 0.005217, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0078}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.004115, ""elegant"": 0.007407, ""serene"": 0.004115, ""resentment"": 0.004938, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0074}"
939,155,野菊,十月,金,元好问,野菊再奉座主闲闲公命作,1.0,0.9949,1.0,positive,sorrow,joy,sorrow,0.0055,0.0,0.005455,0.0,0.004545,0.0,0.004545,0.0,0.003636,"{""joy"": 0.0, ""sorrow"": 0.005455, ""longing"": 0.0, ""bold"": 0.004545, ""elegant"": 0.0, ""serene"": 0.004545, ""resentment"": 0.0, ""anxiety"": 0.003636, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0055}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.005063, ""longing"": 0.0, ""bold"": 0.004219, ""elegant"": 0.0, ""serene"": 0.004219, ""resentment"": 0.0, ""anxiety"": 0.003376, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0051}"
934,156,甘菊,十月,唐,杜甫,叹庭前甘菊花,1.0,0.0247,1.0,positive,elegant,joy,elegant,0.0147,0.0,0.007353,0.0,0.005882,0.014706,0.0,0.0,0.009804,"{""joy"": 0.0, ""sorrow"": 0.007353, ""longing"": 0.0, ""bold"": 0.005882, ""elegant"": 0.014706, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.009804, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0147}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.006818, ""longing"": 0.0, ""bold"": 0.005455, ""elegant"": 0.013636, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.009091, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0136}"
933,157,甘菊,十月,宋,苏轼,咏甘菊,1.0,0.9955,1.0,positive,elegant,joy,elegant,0.0077,0.005333,0.004,0.0,0.004,0.007667,0.003333,0.005,0.0,"{""joy"": 0.005333, ""sorrow"": 0.004, ""longing"": 0.0, ""bold"": 0.004, ""elegant"": 0.007667, ""serene"": 0.003333, ""resentment"": 0.005, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0077}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.004819, ""sorrow"": 0.003614, ""longing"": 0.0, ""bold"": 0.003614, ""elegant"": 0.006928, ""serene"": 0.003012, ""resentment"": 0.004518, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0069}"
932,158,木芙蓉,十月,清,王又曾,酷相思,1.0,1.0,1.0,positive,sorrow,joy,sorrow,0.0116,0.007725,0.011588,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.007725, ""sorrow"": 0.011588, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0116}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.007031, ""sorrow"": 0.010547, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0105}"
905,159,雁来红,十月,明,释道衍,茶轩为陈惟寅赋,1.0,0.9945,1.0,positive,joy,joy,joy,0.0154,0.015353,0.0,0.0,0.0,0.0,0.006224,0.0,0.0,"{""joy"": 0.015353, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.006224, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0154}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.014741, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.005976, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0147}"
906,160,雁来红,十月,宋,苏轼,茶轩为陈惟寅赋,1.0,0.8964,1.0,positive,resentment,joy,resentment,0.0164,0.003361,0.0,0.0,0.0,0.0,0.0,0.016387,0.0,"{""joy"": 0.003361, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.016387, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0164}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.003175, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.015476, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0155}"
909,161,山茶,十月,宋,苏轼,邵伯梵行寺山茶,1.0,0.4878,1.0,positive,serene,joy,serene,0.0145,0.012727,0.0,0.0,0.0,0.0,0.014545,0.0,0.0,"{""joy"": 0.012727, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.014545, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0145}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.012281, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.014035, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.014}"
915,162,山茶花,十月,清,叶申芗,木兰花慢,1.0,1.0,1.0,positive,joy,joy,joy,0.0046,0.00458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.00458, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0046}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.004181, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0042}"
917,163,木芙蓉,十月,宋,苏轼,王伯扬所藏赵昌芙蓉,1.0,1.0,1.0,positive,sorrow,sorrow,sorrow,0.0162,0.0,0.016216,0.0,0.0,0.0,0.0,0.002703,0.008649,"{""joy"": 0.0, ""sorrow"": 0.016216, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.002703, ""anxiety"": 0.008649, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0162}","{""joy"": 0.0, ""sorrow"": 0.115385, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.1154}","{""joy"": 0.0, ""sorrow"": 0.022727, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.002525, ""anxiety"": 0.008081, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0227}"
919,164,木芙蓉,十月,明,申时行,芙蓉,1.0,0.6414,1.0,positive,serene,joy,serene,0.0148,0.0,0.005085,0.0,0.0,0.0,0.014831,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.005085, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.014831, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0148}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.004781, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.013944, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0139}"
925,165,木芙蓉,十月,宋,张耒,芙 蓉,1.0,0.263,1.0,positive,resentment,joy,resentment,0.0117,0.003463,0.0,0.0,0.0,0.004329,0.004329,0.011688,0.003463,"{""joy"": 0.003463, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.004329, ""serene"": 0.004329, ""resentment"": 0.011688, ""anxiety"": 0.003463, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0117}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.00339, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.004237, ""serene"": 0.004237, ""resentment"": 0.011441, ""anxiety"": 0.00339, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0114}"
931,166,木芙蓉,十月,宋,赵昂,婆罗门引,1.0,1.0,1.0,positive,anxiety,joy,anxiety,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.004, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.004}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.003788, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.0038}"
937,167,野菊,十月,唐,李商隐,野菊,1.0,1.0,1.0,positive,resentment,resentment,resentment,0.0389,0.0,0.005119,0.0,0.00273,0.010239,0.0,0.038908,0.005119,"{""joy"": 0.0, ""sorrow"": 0.005119, ""longing"": 0.0, ""bold"": 0.00273, ""elegant"": 0.010239, ""serene"": 0.0, ""resentment"": 0.038908, ""anxiety"": 0.005119, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0389}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.012195, ""serene"": 0.012195, ""resentment"": 0.021951, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.022}","{""joy"": 0.0, ""sorrow"": 0.004, ""longing"": 0.0, ""bold"": 0.002133, ""elegant"": 0.010667, ""serene"": 0.002667, ""resentment"": 0.0352, ""anxiety"": 0.004, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0352}"
